                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.2349,                0.98801,                 1.3774,                0.80087,                0.71678,                0.78819,                0.50241,                 1.3123,                0.88044,                 1.5203,               0.001052,               0.001052,               0.001052
                     35,                 1.2253,                0.96774,                 1.3685,                0.81278,                0.70628,                0.78643,                0.50716,                 1.3345,                0.87151,                 1.5339,              0.0010458,              0.0010458,              0.0010458
                     36,                   1.19,                 0.9348,                 1.3487,                0.78512,                0.70902,                0.76973,                0.49955,                 1.3169,                 0.8856,                 1.5311,              0.0010396,              0.0010396,              0.0010396
                     37,                 1.2092,                0.95872,                 1.3581,                0.78766,                0.71767,                0.78324,                0.50869,                 1.3054,                0.87311,                 1.5033,              0.0010334,              0.0010334,              0.0010334
                     38,                 1.2047,                0.95414,                 1.3489,                0.79268,                0.71369,                 0.7896,                0.50545,                 1.2885,                0.89906,                 1.4859,              0.0010273,              0.0010273,              0.0010273
                     39,                 1.1854,                0.91829,                 1.3313,                0.77508,                0.72992,                0.77415,                0.49569,                 1.3134,                 0.8591,                 1.5222,              0.0010211,              0.0010211,              0.0010211
                     40,                 1.1893,                0.93631,                 1.3455,                0.77743,                0.76493,                0.79871,                0.51125,                 1.3039,                0.84899,                 1.5141,              0.0010149,              0.0010149,              0.0010149
                     41,                  1.165,                0.90645,                 1.3304,                0.82668,                0.72772,                0.78168,                 0.4937,                 1.3304,                0.88753,                 1.5325,              0.0010087,              0.0010087,              0.0010087
                     42,                 1.1696,                0.90709,                 1.3335,                0.81456,                 0.7195,                0.79162,                0.51758,                 1.2851,                0.85304,                 1.4875,              0.0010025,              0.0010025,              0.0010025
                     43,                 1.1794,                0.91701,                 1.3396,                0.80262,                0.74295,                0.78557,                 0.5131,                 1.2997,                0.84743,                  1.513,             0.00099631,             0.00099631,             0.00099631
                     44,                 1.1678,                 0.8989,                 1.3335,                0.76703,                0.74265,                0.76522,                0.49528,                 1.2942,                0.90313,                 1.5133,             0.00099013,             0.00099013,             0.00099013
                     45,                 1.1382,                0.89376,                 1.3264,                0.79478,                0.71755,                0.78269,                0.50666,                 1.3076,                0.88057,                 1.5084,             0.00098394,             0.00098394,             0.00098394
                     46,                 1.1479,                 0.8836,                 1.3165,                0.85255,                0.71507,                0.80172,                0.51322,                 1.3236,                0.83293,                 1.5341,             0.00097775,             0.00097775,             0.00097775
                     47,                 1.1374,                0.86591,                 1.3097,                0.82732,                  0.718,                0.80235,                0.51071,                 1.3054,                0.82571,                 1.5196,             0.00097156,             0.00097156,             0.00097156
                     48,                 1.1691,                0.89417,                 1.3296,                0.82746,                 0.7275,                0.81321,                0.52617,                 1.2855,                0.81947,                 1.4872,             0.00096537,             0.00096537,             0.00096537
                     49,                 1.1196,                0.85349,                 1.2965,                0.83244,                0.72493,                0.80118,                0.51935,                 1.2637,                0.81017,                 1.4872,             0.00095919,             0.00095919,             0.00095919
                     50,                 1.1223,                 0.8486,                 1.2948,                0.78845,                0.76539,                0.80793,                0.51631,                  1.308,                0.80146,                 1.4822,               0.000953,               0.000953,               0.000953
                     51,                 1.1245,                0.85267,                 1.2921,                0.75451,                0.68586,                0.76069,                0.48735,                 1.3258,                0.98864,                 1.5036,             0.00094681,             0.00094681,             0.00094681
                     52,                 1.1168,                0.84957,                 1.2937,                0.82406,                0.69603,                0.77888,                0.50807,                 1.2974,                0.84494,                 1.5039,             0.00094062,             0.00094062,             0.00094062
                     53,                 1.0966,                0.81817,                  1.279,                  0.786,                0.72588,                0.79852,                0.52142,                 1.2833,                0.81623,                 1.5049,             0.00093444,             0.00093444,             0.00093444
                     54,                 1.1064,                0.83078,                 1.2899,                0.80161,                 0.7568,                0.80831,                0.51637,                 1.2946,                0.80882,                 1.5093,             0.00092825,             0.00092825,             0.00092825
