                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                  1.099,                0.86645,                 1.3529,                0.84064,                0.72359,                0.80611,                0.53419,                 1.2354,                0.82003,                 1.5179,             0.00048275,             0.00048275,             0.00048275
                     34,                 1.1297,                0.87681,                 1.3607,                0.84142,                0.73883,                0.80832,                0.51638,                 1.2597,                0.80541,                 1.5552,               0.000458,               0.000458,               0.000458
                     35,                 1.1117,                0.83986,                 1.3409,                  0.834,                0.73295,                 0.8156,                0.52833,                 1.2611,                0.79563,                 1.5223,             0.00043325,             0.00043325,             0.00043325
                     36,                 1.0857,                0.81795,                 1.3283,                 0.8273,                0.75601,                0.81526,                0.53141,                 1.2398,                0.78139,                 1.5102,              0.0004085,              0.0004085,              0.0004085
                     37,                 1.0931,                0.82387,                 1.3391,                0.77542,                0.77253,                0.80559,                0.52428,                 1.2656,                 0.8092,                 1.5598,             0.00038375,             0.00038375,             0.00038375
                     38,                 1.0949,                0.82389,                 1.3329,                0.78498,                0.80091,                0.82079,                0.53101,                 1.2515,                0.77733,                 1.5102,               0.000359,               0.000359,               0.000359
                     39,                 1.0633,                0.79703,                 1.3049,                0.83538,                0.74417,                0.80089,                0.52976,                 1.2453,                0.77468,                 1.5191,             0.00033425,             0.00033425,             0.00033425
                     40,                 1.0589,                0.79651,                 1.3141,                0.85389,                0.72479,                0.81025,                0.52387,                 1.2305,                0.77314,                 1.5012,              0.0003095,              0.0003095,              0.0003095
                     41,                0.98012,                0.63787,                 1.2819,                0.80498,                0.74406,                 0.8066,                0.53304,                 1.2464,                 0.7559,                 1.5401,             0.00028475,             0.00028475,             0.00028475
                     42,                0.95857,                 0.6033,                  1.263,                0.81789,                0.77536,                0.81644,                0.54948,                 1.2297,                0.73688,                 1.5191,                0.00026,                0.00026,                0.00026
                     43,                0.93846,                0.58141,                 1.2535,                0.85613,                0.74464,                0.81546,                0.54849,                 1.2372,                0.73102,                 1.5229,             0.00023525,             0.00023525,             0.00023525
                     44,                0.91443,                0.55767,                 1.2464,                0.82215,                0.77434,                0.81699,                0.55181,                 1.2078,                0.71492,                 1.5032,              0.0002105,              0.0002105,              0.0002105
                     45,                0.90776,                0.55613,                 1.2354,                0.83308,                0.76258,                0.82256,                0.55474,                 1.2271,                0.71095,                 1.5186,             0.00018575,             0.00018575,             0.00018575
                     46,                0.88626,                0.53954,                 1.2137,                0.86723,                0.75157,                0.82687,                0.55174,                   1.21,                0.71013,                 1.5026,               0.000161,               0.000161,               0.000161
                     47,                0.86975,                 0.5263,                 1.1984,                0.77606,                0.81067,                 0.8151,                0.55641,                 1.2032,                0.72352,                 1.4989,             0.00013625,             0.00013625,             0.00013625
                     48,                0.85319,                0.51913,                 1.1964,                0.83872,                0.75444,                0.81902,                0.55847,                 1.1975,                0.70668,                 1.5052,              0.0001115,              0.0001115,              0.0001115
                     49,                0.84922,                0.50163,                 1.1912,                0.83151,                 0.7601,                 0.8211,                0.56048,                 1.1934,                0.70687,                 1.4989,              8.675e-05,              8.675e-05,              8.675e-05
                     50,                0.82236,                0.49618,                 1.1717,                0.83333,                0.77301,                0.82057,                0.56327,                 1.1906,                0.69344,                 1.5164,                6.2e-05,                6.2e-05,                6.2e-05
