                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.50313,                  2.356,                 1.5652,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.07443,              0.0010765,              0.0010765
                      2,                0.52195,                 2.0868,                 1.6243,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.048502,              0.0020944,              0.0020944
                      3,                0.51453,                 2.0804,                 1.6244,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.022502,              0.0030413,              0.0030413
                      4,                0.50304,                 1.9761,                 1.5833,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036442,              0.0036442,              0.0036442
                      5,                0.48509,                 1.8155,                 1.5439,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036442,              0.0036442,              0.0036442
                      6,                0.47985,                 1.7603,                  1.517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035123,              0.0035123,              0.0035123
                      7,                0.46267,                 1.6357,                  1.496,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033803,              0.0033803,              0.0033803
                      8,                0.45214,                 1.5283,                 1.4461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032484,              0.0032484,              0.0032484
                      9,                0.43458,                 1.4591,                 1.4002,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031165,              0.0031165,              0.0031165
                     10,                0.43389,                 1.4661,                 1.4124,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029845,              0.0029845,              0.0029845
                     11,                0.41886,                 1.3443,                 1.3704,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028526,              0.0028526,              0.0028526
                     12,                0.41959,                 1.3374,                 1.3785,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027206,              0.0027206,              0.0027206
                     13,                0.40944,                 1.2771,                 1.3471,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025887,              0.0025887,              0.0025887
                     14,                0.40894,                  1.274,                 1.3505,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024568,              0.0024568,              0.0024568
                     15,                0.40249,                 1.2408,                 1.3409,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023248,              0.0023248,              0.0023248
                     16,                0.39304,                 1.2016,                 1.3195,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021929,              0.0021929,              0.0021929
                     17,                0.37836,                 1.1493,                   1.29,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002061,               0.002061,               0.002061
                     18,                0.38481,                 1.1189,                 1.2854,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001929,               0.001929,               0.001929
                     19,                0.38084,                 1.0961,                 1.2768,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017971,              0.0017971,              0.0017971
                     20,                0.37038,                 1.0485,                 1.2644,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016652,              0.0016652,              0.0016652
                     21,                0.37242,                0.97352,                 1.3279,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015332,              0.0015332,              0.0015332
                     22,                0.35746,                0.94424,                 1.2951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014013,              0.0014013,              0.0014013
                     23,                0.34907,                0.90371,                 1.2862,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012694,              0.0012694,              0.0012694
                     24,                0.34674,                0.85697,                 1.2587,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011374,              0.0011374,              0.0011374
                     25,                0.34604,                 0.8492,                 1.2577,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010055,              0.0010055,              0.0010055
                     26,                0.33298,                0.80042,                 1.2419,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087354,             0.00087354,             0.00087354
                     27,                0.32299,                0.76988,                 1.2112,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00074161,             0.00074161,             0.00074161
                     28,                0.31873,                0.74247,                  1.199,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00060967,             0.00060967,             0.00060967
                     29,                0.31356,                 0.7116,                 1.1823,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00047774,             0.00047774,             0.00047774
                     30,                0.30905,                0.69607,                 1.1681,                 0.8361,                0.72732,                0.80376,                0.51959,                0.35723,                0.80434,                 1.3259,              0.0003458,              0.0003458,              0.0003458
