                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.5091,                 2.3867,                  1.573,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073968,              0.0011016,              0.0011016
                      2,                0.52884,                 2.1256,                 1.6168,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.04757,              0.0021433,              0.0021433
                      3,                0.51853,                 2.0763,                 1.6069,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                 0.0211,              0.0031122,              0.0031122
                      4,                0.51061,                 1.9935,                 1.5862,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036622,              0.0036622,              0.0036622
                      5,                0.49352,                 1.8394,                 1.5415,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036622,              0.0036622,              0.0036622
                      6,                0.49485,                 1.7974,                 1.5263,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0035296,              0.0035296,              0.0035296
                      7,                0.46836,                 1.6772,                 1.4881,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003397,               0.003397,               0.003397
                      8,                0.46405,                 1.5859,                 1.4483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032644,              0.0032644,              0.0032644
                      9,                0.44082,                 1.4741,                 1.3951,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031318,              0.0031318,              0.0031318
                     10,                0.44484,                 1.4694,                 1.4082,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029992,              0.0029992,              0.0029992
                     11,                0.42676,                 1.3671,                   1.37,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028666,              0.0028666,              0.0028666
                     12,                0.43109,                 1.3547,                 1.3851,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002734,               0.002734,               0.002734
                     13,                0.41546,                 1.2948,                 1.3407,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026014,              0.0026014,              0.0026014
                     14,                0.40878,                 1.2566,                  1.332,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024688,              0.0024688,              0.0024688
                     15,                0.40428,                 1.2409,                 1.3287,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023362,              0.0023362,              0.0023362
                     16,                 0.4013,                 1.1938,                 1.3131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022036,              0.0022036,              0.0022036
                     17,                 0.3888,                 1.1572,                 1.2894,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002071,               0.002071,               0.002071
                     18,                0.38728,                 1.1108,                 1.2758,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019384,              0.0019384,              0.0019384
                     19,                0.38568,                 1.1106,                 1.2653,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018058,              0.0018058,              0.0018058
                     20,                0.38008,                 1.0719,                 1.2627,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016732,              0.0016732,              0.0016732
                     21,                0.37498,                0.99143,                 1.3142,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015406,              0.0015406,              0.0015406
                     22,                0.37004,                0.96656,                 1.3036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001408,               0.001408,               0.001408
                     23,                0.35983,                0.91616,                 1.2877,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012754,              0.0012754,              0.0012754
                     24,                0.34822,                0.86713,                 1.2482,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011428,              0.0011428,              0.0011428
                     25,                0.34565,                0.85037,                 1.2463,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010102,              0.0010102,              0.0010102
                     26,                0.33831,                0.80985,                 1.2413,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00087761,             0.00087761,             0.00087761
                     27,                0.33087,                0.77856,                 1.2127,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00074501,             0.00074501,             0.00074501
                     28,                0.32258,                0.75952,                 1.1956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00061241,             0.00061241,             0.00061241
                     29,                0.31815,                 0.7211,                 1.1804,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00047981,             0.00047981,             0.00047981
                     30,                 0.3144,                0.70367,                   1.17,                0.84447,                0.74948,                0.81698,                0.52492,                0.36143,                0.79659,                 1.3242,             0.00034721,             0.00034721,             0.00034721
