                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1271,                 3.0515,                 2.1909,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.07006,              0.0033933,              0.0033933
                      2,                 2.1857,                 2.8514,                 2.2233,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.039558,              0.0065996,              0.0065996
                      3,                  2.084,                 2.6676,                 2.1411,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095081,              0.0095081,              0.0095081
                      4,                 1.9982,                 2.5169,                 2.0551,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0095081,              0.0095081,              0.0095081
                      5,                 1.9356,                 2.3742,                 2.0013,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0091722,              0.0091722,              0.0091722
                      6,                 1.9126,                 2.2711,                 1.9701,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088362,              0.0088362,              0.0088362
                      7,                 1.8286,                 2.1299,                 1.9032,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0085003,              0.0085003,              0.0085003
                      8,                 1.8088,                 2.0564,                 1.8808,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081644,              0.0081644,              0.0081644
                      9,                 1.7638,                 1.9774,                 1.8401,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078284,              0.0078284,              0.0078284
                     10,                 1.7604,                 1.9815,                 1.8434,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074925,              0.0074925,              0.0074925
                     11,                 1.7216,                 1.9197,                 1.8072,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071565,              0.0071565,              0.0071565
                     12,                 1.6623,                 1.8026,                 1.7546,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068206,              0.0068206,              0.0068206
                     13,                 1.6439,                 1.7804,                 1.7483,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064847,              0.0064847,              0.0064847
                     14,                  1.629,                 1.7459,                 1.7346,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061487,              0.0061487,              0.0061487
                     15,                 1.6216,                 1.6867,                 1.7215,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058128,              0.0058128,              0.0058128
                     16,                 1.5882,                 1.6841,                 1.6953,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054768,              0.0054768,              0.0054768
                     17,                 1.5574,                 1.6064,                 1.6688,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051409,              0.0051409,              0.0051409
                     18,                 1.5509,                 1.5803,                 1.6623,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004805,               0.004805,               0.004805
                     19,                 1.5271,                  1.542,                 1.6685,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004469,               0.004469,               0.004469
                     20,                 1.5112,                 1.5067,                 1.6437,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041331,              0.0041331,              0.0041331
                     21,                 1.5146,                  1.403,                 1.7362,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0037971,              0.0037971,              0.0037971
                     22,                  1.472,                 1.3244,                  1.713,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034612,              0.0034612,              0.0034612
                     23,                 1.4365,                 1.2754,                 1.6883,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031253,              0.0031253,              0.0031253
                     24,                 1.4126,                  1.223,                 1.6383,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027893,              0.0027893,              0.0027893
                     25,                 1.4132,                 1.1817,                 1.6493,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024534,              0.0024534,              0.0024534
                     26,                 1.3758,                 1.1333,                 1.6163,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021174,              0.0021174,              0.0021174
                     27,                 1.3457,                 1.1099,                 1.5946,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017815,              0.0017815,              0.0017815
                     28,                 1.3239,                 1.0744,                 1.5826,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014456,              0.0014456,              0.0014456
                     29,                 1.2852,                 1.0222,                 1.5476,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011096,              0.0011096,              0.0011096
                     30,                 1.2691,                0.99488,                 1.5314,                0.82258,                0.68104,                0.75559,                0.46463,                 1.3923,                 1.0477,                  1.663,             0.00077368,             0.00077368,             0.00077368
