                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3716,                 3.0204,                 2.5633,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.07042,              0.0026668,              0.0026668
                      2,                 1.4372,                 2.8128,                 2.6596,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.040331,              0.0051865,              0.0051865
                      3,                  1.367,                 2.5807,                 2.5639,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.010064,              0.0075282,              0.0075282
                      4,                 1.3188,                 2.4863,                 2.4948,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074512,              0.0074512,              0.0074512
                      5,                 1.2817,                 2.3483,                 2.4385,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0074512,              0.0074512,              0.0074512
                      6,                 1.2394,                 2.1968,                 2.3774,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071782,              0.0071782,              0.0071782
                      7,                 1.2276,                 2.1075,                 2.3382,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0069053,              0.0069053,              0.0069053
                      8,                 1.1822,                 1.9865,                 2.2761,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066323,              0.0066323,              0.0066323
                      9,                 1.1582,                 1.9543,                 2.2609,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0063594,              0.0063594,              0.0063594
                     10,                 1.1401,                 1.8623,                 2.2054,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0060864,              0.0060864,              0.0060864
                     11,                 1.1208,                 1.7933,                 2.1718,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058135,              0.0058135,              0.0058135
                     12,                 1.1103,                 1.7685,                 2.1545,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055405,              0.0055405,              0.0055405
                     13,                 1.0897,                 1.7055,                  2.128,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052676,              0.0052676,              0.0052676
                     14,                 1.0608,                 1.6549,                 2.0993,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049946,              0.0049946,              0.0049946
                     15,                 1.0595,                 1.6067,                 2.0815,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047217,              0.0047217,              0.0047217
                     16,                  1.041,                 1.5552,                 2.0561,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044487,              0.0044487,              0.0044487
                     17,                 1.0321,                 1.5515,                 2.0528,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041758,              0.0041758,              0.0041758
                     18,                 1.0184,                 1.4873,                 2.0241,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039028,              0.0039028,              0.0039028
                     19,                0.99594,                 1.4325,                 1.9959,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036299,              0.0036299,              0.0036299
                     20,                0.98331,                 1.3817,                 1.9822,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033569,              0.0033569,              0.0033569
                     21,                0.97516,                  1.288,                 2.0648,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003084,               0.003084,               0.003084
                     22,                0.96875,                 1.2189,                  2.058,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002811,               0.002811,               0.002811
                     23,                0.94852,                 1.1926,                 2.0419,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025381,              0.0025381,              0.0025381
                     24,                 0.9221,                 1.1445,                 1.9774,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022651,              0.0022651,              0.0022651
                     25,                0.91595,                 1.0964,                  1.982,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019922,              0.0019922,              0.0019922
                     26,                0.88634,                 1.0522,                 1.9524,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017192,              0.0017192,              0.0017192
                     27,                0.87759,                  1.034,                 1.9178,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014463,              0.0014463,              0.0014463
                     28,                0.85522,                  1.005,                 1.8897,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011733,              0.0011733,              0.0011733
                     29,                0.83636,                0.94965,                 1.8529,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00090039,             0.00090039,             0.00090039
                     30,                0.81762,                0.92323,                 1.8314,                0.78747,                0.71059,                0.76445,                0.48577,                0.91271,                 1.0182,                 2.0055,             0.00062744,             0.00062744,             0.00062744
