                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3157,                 3.0227,                 1.8621,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.07155,              0.0019258,              0.0019258
                      2,                 1.3624,                 2.8056,                 1.9461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.042654,              0.0037462,              0.0037462
                      3,                 1.3094,                 2.6527,                  1.906,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.01363,              0.0054389,              0.0054389
                      4,                 1.2763,                 2.4631,                 1.8349,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057162,              0.0057162,              0.0057162
                      5,                 1.2202,                  2.289,                 1.7627,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0057162,              0.0057162,              0.0057162
                      6,                 1.1846,                 2.2056,                 1.7122,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055082,              0.0055082,              0.0055082
                      7,                 1.1623,                 2.0796,                 1.6953,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0053003,              0.0053003,              0.0053003
                      8,                 1.1257,                   1.97,                 1.6611,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050923,              0.0050923,              0.0050923
                      9,                  1.072,                 1.8236,                 1.5888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0048844,              0.0048844,              0.0048844
                     10,                 1.0794,                 1.8292,                 1.5974,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046764,              0.0046764,              0.0046764
                     11,                 1.0559,                 1.7398,                 1.5712,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044685,              0.0044685,              0.0044685
                     12,                 1.0492,                 1.7162,                 1.5551,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042605,              0.0042605,              0.0042605
                     13,                 1.0184,                 1.6172,                 1.5263,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0040526,              0.0040526,              0.0040526
                     14,                 1.0142,                 1.6374,                 1.5234,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0038447,              0.0038447,              0.0038447
                     15,                 1.0027,                 1.5689,                 1.5009,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036367,              0.0036367,              0.0036367
                     16,                0.99608,                 1.5452,                 1.4966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0034288,              0.0034288,              0.0034288
                     17,                0.95696,                 1.4421,                  1.461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032208,              0.0032208,              0.0032208
                     18,                0.97928,                  1.437,                 1.4714,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030129,              0.0030129,              0.0030129
                     19,                0.95824,                 1.3993,                 1.4537,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028049,              0.0028049,              0.0028049
                     20,                0.92964,                 1.3485,                  1.435,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002597,               0.002597,               0.002597
                     21,                0.91197,                  1.223,                 1.4749,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002389,               0.002389,               0.002389
                     22,                0.89598,                  1.172,                 1.4556,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021811,              0.0021811,              0.0021811
                     23,                0.87396,                 1.1252,                 1.4319,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019731,              0.0019731,              0.0019731
                     24,                 0.8591,                 1.0773,                 1.3978,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017652,              0.0017652,              0.0017652
                     25,                0.85591,                 1.0521,                 1.4046,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015572,              0.0015572,              0.0015572
                     26,                 0.8306,                0.98946,                 1.3854,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013493,              0.0013493,              0.0013493
                     27,                0.81445,                0.96538,                 1.3566,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011414,              0.0011414,              0.0011414
                     28,                0.80341,                0.93484,                 1.3493,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00093341,             0.00093341,             0.00093341
                     29,                0.77911,                0.89278,                 1.3217,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00072547,             0.00072547,             0.00072547
                     30,                0.76367,                0.87105,                 1.3058,                0.82837,                0.70482,                0.77884,                0.49279,                0.87527,                0.98081,                 1.4707,             0.00051752,             0.00051752,             0.00051752
