                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.47904,                 2.0512,                 1.5017,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073688,             0.00082216,             0.00082216
                      2,                 0.4988,                 1.7959,                 1.5397,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.047026,              0.0015997,              0.0015997
                      3,                0.50085,                 1.7625,                 1.5432,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.020311,              0.0023229,              0.0023229
                      4,                0.49241,                 1.7097,                 1.5201,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027336,              0.0027336,              0.0027336
                      5,                0.47341,                 1.6212,                 1.4879,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027336,              0.0027336,              0.0027336
                      6,                0.46224,                 1.5085,                 1.4587,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026348,              0.0026348,              0.0026348
                      7,                0.45797,                 1.4342,                 1.4455,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002536,               0.002536,               0.002536
                      8,                0.43606,                 1.3423,                 1.3829,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024373,              0.0024373,              0.0024373
                      9,                0.42795,                  1.312,                 1.3784,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023385,              0.0023385,              0.0023385
                     10,                0.42202,                 1.2675,                 1.3609,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0022397,              0.0022397,              0.0022397
                     11,                 0.4189,                 1.2207,                 1.3453,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021409,              0.0021409,              0.0021409
                     12,                0.40943,                 1.2031,                 1.3228,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020421,              0.0020421,              0.0020421
                     13,                 0.4065,                 1.1615,                  1.325,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0019433,              0.0019433,              0.0019433
                     14,                0.39626,                 1.1226,                 1.3045,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018445,              0.0018445,              0.0018445
                     15,                0.39239,                 1.0875,                 1.2953,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017457,              0.0017457,              0.0017457
                     16,                0.38569,                 1.0699,                 1.2759,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016469,              0.0016469,              0.0016469
                     17,                0.38266,                 1.0533,                 1.2679,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0015481,              0.0015481,              0.0015481
                     18,                0.37971,                  1.019,                 1.2559,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014493,              0.0014493,              0.0014493
                     19,                 0.3679,                 0.9647,                 1.2394,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013506,              0.0013506,              0.0013506
                     20,                0.37045,                0.96447,                 1.2428,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012518,              0.0012518,              0.0012518
                     21,                0.36142,                0.86122,                 1.2787,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.001153,               0.001153,               0.001153
                     22,                0.35904,                0.82688,                 1.2714,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010542,              0.0010542,              0.0010542
                     23,                0.34827,                0.78824,                 1.2507,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00095539,             0.00095539,             0.00095539
                     24,                0.33977,                0.75166,                 1.2182,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0008566,              0.0008566,              0.0008566
                     25,                0.34191,                 0.7503,                 1.2312,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0007578,              0.0007578,              0.0007578
                     26,                0.32964,                0.70201,                 1.2068,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00065901,             0.00065901,             0.00065901
                     27,                0.32052,                0.67357,                 1.1758,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00056022,             0.00056022,             0.00056022
                     28,                 0.3161,                0.65943,                 1.1708,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00046143,             0.00046143,             0.00046143
                     29,                0.30958,                0.62934,                 1.1508,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00036264,             0.00036264,             0.00036264
                     30,                0.30296,                0.61238,                 1.1322,                0.81872,                0.74805,                 0.8066,                 0.5286,                0.34928,                0.72335,                 1.2807,             0.00026385,             0.00026385,             0.00026385
