                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.419,                 3.0868,                 3.5165,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.062669,              0.0031231,              0.0031231
                      2,                 1.4672,                 2.8657,                 3.5577,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.024711,              0.0060743,              0.0060743
                      3,                 1.3892,                 2.6214,                 3.4192,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072113,              0.0072113,              0.0072113
                      4,                 1.3565,                 2.5361,                 3.3559,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0072113,              0.0072113,              0.0072113
                      5,                 1.2966,                 2.3463,                 3.2217,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006957,               0.006957,               0.006957
                      6,                 1.2563,                 2.2188,                 3.1625,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0067027,              0.0067027,              0.0067027
                      7,                 1.2217,                 2.0791,                 3.0709,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0064484,              0.0064484,              0.0064484
                      8,                 1.1924,                 1.9896,                 3.0021,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.006194,               0.006194,               0.006194
                      9,                 1.1724,                  1.966,                 2.9835,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059397,              0.0059397,              0.0059397
                     10,                 1.1501,                 1.8561,                 2.9271,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0056854,              0.0056854,              0.0056854
                     11,                 1.1245,                 1.7961,                 2.8813,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054311,              0.0054311,              0.0054311
                     12,                 1.1089,                 1.7413,                 2.8482,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051767,              0.0051767,              0.0051767
                     13,                 1.0981,                 1.6962,                 2.8184,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049224,              0.0049224,              0.0049224
                     14,                 1.0806,                 1.6621,                 2.7917,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046681,              0.0046681,              0.0046681
                     15,                  1.073,                 1.6176,                 2.7776,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0044138,              0.0044138,              0.0044138
                     16,                 1.0499,                 1.5601,                 2.7238,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041594,              0.0041594,              0.0041594
                     17,                 1.0321,                 1.5363,                 2.7246,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039051,              0.0039051,              0.0039051
                     18,                 1.0247,                 1.4919,                 2.6865,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036508,              0.0036508,              0.0036508
                     19,                0.99645,                 1.4227,                 2.6381,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033965,              0.0033965,              0.0033965
                     20,                0.99489,                 1.3986,                 2.6349,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0031421,              0.0031421,              0.0031421
                     21,                0.97938,                 1.2645,                 2.7129,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028878,              0.0028878,              0.0028878
                     22,                0.95959,                  1.193,                 2.6966,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026335,              0.0026335,              0.0026335
                     23,                0.92969,                 1.1453,                 2.6526,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023792,              0.0023792,              0.0023792
                     24,                0.92233,                 1.1045,                 2.5979,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021248,              0.0021248,              0.0021248
                     25,                0.90332,                 1.0621,                 2.5789,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018705,              0.0018705,              0.0018705
                     26,                0.87739,                 1.0147,                 2.5507,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016162,              0.0016162,              0.0016162
                     27,                0.86173,                0.99231,                 2.5007,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013619,              0.0013619,              0.0013619
                     28,                0.84668,                0.96602,                 2.4713,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0011075,              0.0011075,              0.0011075
                     29,                0.81954,                0.91026,                 2.4091,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00085322,             0.00085322,             0.00085322
                     30,                0.81487,                0.88921,                  2.403,                0.82419,                0.69602,                0.77255,                0.48006,                0.95191,                 1.0057,                  2.738,              0.0005989,              0.0005989,              0.0005989
