                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0288,                 2.9457,                 1.7564,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.073667,              0.0019213,              0.0019213
                      2,                 1.0813,                 2.7685,                 1.8491,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.046912,              0.0037375,              0.0037375
                      3,                 1.0459,                 2.5726,                 1.8002,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                0.02003,              0.0054265,              0.0054265
                      4,                 1.0068,                 2.3908,                 1.7177,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061316,              0.0061316,              0.0061316
                      5,                0.98961,                 2.2945,                 1.6846,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0061316,              0.0061316,              0.0061316
                      6,                0.94016,                 2.1468,                 1.6456,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059088,              0.0059088,              0.0059088
                      7,                0.92679,                 2.0194,                 1.6027,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.005686,               0.005686,               0.005686
                      8,                 0.8987,                  1.943,                 1.5654,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0054632,              0.0054632,              0.0054632
                      9,                0.88521,                 1.8594,                 1.5452,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052404,              0.0052404,              0.0052404
                     10,                0.86122,                 1.7961,                 1.5187,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0050176,              0.0050176,              0.0050176
                     11,                0.84939,                 1.7285,                 1.5034,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047948,              0.0047948,              0.0047948
                     12,                0.83333,                 1.6508,                 1.4773,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.004572,               0.004572,               0.004572
                     13,                0.82941,                 1.6515,                 1.4724,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043492,              0.0043492,              0.0043492
                     14,                0.82015,                 1.5782,                  1.459,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0041264,              0.0041264,              0.0041264
                     15,                0.79596,                 1.4891,                 1.4194,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039036,              0.0039036,              0.0039036
                     16,                0.79853,                 1.5064,                 1.4174,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036808,              0.0036808,              0.0036808
                     17,                0.78758,                 1.4678,                 1.4127,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.003458,               0.003458,               0.003458
                     18,                0.76557,                 1.3957,                 1.3971,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032352,              0.0032352,              0.0032352
                     19,                 0.7448,                 1.3571,                 1.3593,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0030124,              0.0030124,              0.0030124
                     20,                0.74413,                 1.3392,                 1.3712,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0027896,              0.0027896,              0.0027896
                     21,                0.73589,                 1.2336,                 1.4298,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0025668,              0.0025668,              0.0025668
                     22,                0.72298,                 1.1881,                 1.4034,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0023441,              0.0023441,              0.0023441
                     23,                0.70989,                  1.141,                 1.3939,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0021213,              0.0021213,              0.0021213
                     24,                0.68758,                 1.0714,                 1.3492,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0018985,              0.0018985,              0.0018985
                     25,                0.68588,                 1.0525,                 1.3485,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0016757,              0.0016757,              0.0016757
                     26,                0.66733,                 0.9918,                 1.3344,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0014529,              0.0014529,              0.0014529
                     27,                0.65395,                0.95693,                 1.3078,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0012301,              0.0012301,              0.0012301
                     28,                 0.6466,                0.92772,                  1.294,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010073,              0.0010073,              0.0010073
                     29,                0.62663,                 0.8832,                 1.2721,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00078447,             0.00078447,             0.00078447
                     30,                0.61858,                0.85643,                 1.2541,                0.79737,                0.75922,                0.80098,                0.50806,                0.69921,                0.94233,                 1.3939,             0.00056167,             0.00056167,             0.00056167
