                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0665,                 2.9383,                 1.7779,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.074826,              0.0027258,              0.0027258
                      2,                  2.125,                 2.7114,                 1.8157,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.049188,              0.0053013,              0.0053013
                      3,                 2.0765,                 2.5996,                 1.7928,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.023369,              0.0076949,              0.0076949
                      4,                 1.9953,                 2.5393,                 1.7431,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088027,              0.0088027,              0.0088027
                      5,                 1.9269,                 2.3635,                 1.6828,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0088027,              0.0088027,              0.0088027
                      6,                 1.8757,                 2.2406,                 1.6475,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0084803,              0.0084803,              0.0084803
                      7,                 1.8424,                 2.1476,                 1.6131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0081578,              0.0081578,              0.0081578
                      8,                  1.783,                  2.013,                 1.5673,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0078354,              0.0078354,              0.0078354
                      9,                 1.7639,                 1.9965,                  1.566,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.007513,               0.007513,               0.007513
                     10,                 1.7208,                 1.8916,                 1.5195,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0071905,              0.0071905,              0.0071905
                     11,                 1.6879,                 1.8241,                 1.4972,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0068681,              0.0068681,              0.0068681
                     12,                 1.6554,                 1.7723,                 1.4733,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0065457,              0.0065457,              0.0065457
                     13,                 1.6385,                 1.7341,                 1.4623,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062232,              0.0062232,              0.0062232
                     14,                 1.6324,                 1.6983,                 1.4613,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0059008,              0.0059008,              0.0059008
                     15,                 1.5892,                 1.6278,                 1.4371,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055784,              0.0055784,              0.0055784
                     16,                  1.588,                 1.6258,                 1.4303,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0052559,              0.0052559,              0.0052559
                     17,                 1.5594,                 1.5891,                 1.4197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0049335,              0.0049335,              0.0049335
                     18,                 1.5401,                 1.5359,                 1.3911,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0046111,              0.0046111,              0.0046111
                     19,                 1.5037,                 1.4723,                 1.3749,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0042886,              0.0042886,              0.0042886
                     20,                 1.4878,                 1.4397,                 1.3645,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039662,              0.0039662,              0.0039662
                     21,                 1.4959,                 1.3809,                  1.444,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036438,              0.0036438,              0.0036438
                     22,                 1.4855,                 1.3205,                 1.4317,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0033213,              0.0033213,              0.0033213
                     23,                 1.4278,                 1.2416,                 1.4107,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0029989,              0.0029989,              0.0029989
                     24,                 1.4141,                 1.2127,                 1.3766,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0026765,              0.0026765,              0.0026765
                     25,                 1.4171,                 1.1902,                 1.3856,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.002354,               0.002354,               0.002354
                     26,                   1.37,                 1.1248,                 1.3632,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020316,              0.0020316,              0.0020316
                     27,                 1.3421,                 1.0845,                 1.3447,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017092,              0.0017092,              0.0017092
                     28,                 1.3193,                 1.0537,                 1.3216,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013867,              0.0013867,              0.0013867
                     29,                 1.2962,                 1.0126,                 1.2994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0010643,              0.0010643,              0.0010643
                     30,                 1.2747,                0.98732,                 1.2858,                0.79388,                0.68426,                0.75862,                0.46759,                 1.3757,                 1.0324,                 1.3926,             0.00074188,             0.00074188,             0.00074188
